File Type,Content Git Url,Publish Url,Publish State,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Ban-Users.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/ban-users?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Delete-Master-Player-Account.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/delete-master-player-account?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Delete-Player.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/delete-player?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Delete-Title.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/delete-title?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Export-Master-Player-Data.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/export-master-player-data?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Get-Played-Title-List.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/get-played-title-list?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Get-Player-Id-From-Auth-Token.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/get-player-id-from-auth-token?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Get-Player-Profile.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/get-player-profile?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Get-User-Account-Info.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/get-user-account-info?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Get-User-Bans.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/get-user-bans?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Reset-Password.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/reset-password?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Revoke-All-Bans-For-User.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/revoke-all-bans-for-user?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Revoke-Bans.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/revoke-bans?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Send-Account-Recovery-Email.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/send-account-recovery-email?view=playfab-rest&branch=master,Published,
Content,https://github.com/MicrosoftDocs/playfab-docs-rest-apis/blob/master/structured/default/admin/Account-Management/Update-Bans.yml,https://review.docs.microsoft.com/en-us/rest/api/playfab/admin/account-management/update-bans?view=playfab-rest&branch=master,Published,
